Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/loader.test.js getWarnings 141 11 1566
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 821 46 2834 =======> 0.000111529334
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 834 58 2857 =======> 0.011398102157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 851 53 2877 =======> 0.030800521374
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js getWarnings 803 11 2815
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 14 36 1806 =======> 0.000135088572
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 15 80 1809 =======> 0.001316343900
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 28 73 1835 =======> 0.002371049020
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 40 46 1862 =======> 0.000000179945
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 51 73 1882 =======> 0.002365886467
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 63 46 1897 =======> 0.000000179949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 74 75 1914 =======> 0.001539870515
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 89 37 1936 =======> 0.001315920264
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 91 22 1940 =======> 0.000000011102
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 107 85 1962 =======> 0.001315881382
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 109 22 1966 =======> 0.000000011096
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 124 86 1986 =======> 0.001315906527
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 126 22 1990 =======> 0.000000011105
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 142 65 2010 =======> 0.001320219249
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 157 65 2030 =======> 0.001316836802
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 174 79 2051 =======> 0.001633099164
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 190 84 2073 =======> 0.001610836596
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 206 79 2094 =======> 0.001610180247
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 221 67 2115 =======> 0.001319812611
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 237 80 2136 =======> 0.001308764564
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 250 70 2151 =======> 0.001339318114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 265 70 2170 =======> 0.001316762762
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 281 72 2190 =======> 0.001396364416
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 300 90 2215 =======> 0.001304645790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 312 65 2230 =======> 0.001317216782
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 327 65 2249 =======> 0.001320228097
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 344 76 2269 =======> 0.001324559329
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 354 33 2284 =======> 0.000000716200
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 362 65 2290 =======> 0.001319510280
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 375 10 2299 =======> 0.000000000474
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 376 27 2303 =======> 0.000000000480
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 388 21 2309 =======> 0.000000000635
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 389 29 2311 =======> 0.000000000493
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 413 66 2335 =======> 0.001339191222
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 433 71 2360 =======> 0.001316991053
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 448 72 2380 =======> 0.001316910726
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 463 118 2400 =======> 0.001316924579
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 479 119 2423 =======> 0.001316883252
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 497 92 2444 =======> 0.001316886279
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 516 106 2464 =======> 0.001316872542
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 534 107 2488 =======> 0.001338732662
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 553 119 2510 =======> 0.001316849375
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 569 120 2533 =======> 0.001316879992
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 587 81 2555 =======> 0.001304681180
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 599 104 2571 =======> 0.001304636477
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 612 90 2588 =======> 0.001320160227
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 628 87 2609 =======> 0.001316720154
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 650 65 2632 =======> 0.001317014918
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 665 64 2651 =======> 0.001317025628
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 680 82 2670 =======> 0.001317667426
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 698 77 2690 =======> 0.001317026792
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 713 118 2709 =======> 0.001317039947
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 728 80 2728 =======> 0.001316987327
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 743 62 2748 =======> 0.001339446986
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 759 90 2768 =======> 0.001316912007
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 777 80 2788 =======> 0.001308614388
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 792 77 2804 =======> 0.001305717276
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 807 82 2820 =======> 0.000657656812
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 821 46 2834 =======> 0.000008935418
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 834 58 2857 =======> 0.001339302049
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 851 53 2877 =======> 0.001568409149
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js getCodeFromBundle 844 27 2867
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 14 36 1806 =======> 0.000189037208
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 15 80 1809 =======> 0.000269165117
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 28 73 1835 =======> 0.000763480377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 40 46 1862 =======> 0.000077490433
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 51 73 1882 =======> 0.000780327362
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 63 46 1897 =======> 0.000077492274
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 74 75 1914 =======> 0.000208645826
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 89 37 1936 =======> 0.000268633157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 91 22 1940 =======> 0.000001344412
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 107 85 1962 =======> 0.000268637494
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 109 22 1966 =======> 0.000001343582
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 124 86 1986 =======> 0.000268630334
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 126 22 1990 =======> 0.000001344820
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 142 65 2010 =======> 0.000268997828
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 157 65 2030 =======> 0.000268636475
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 174 79 2051 =======> 0.000201827090
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 190 84 2073 =======> 0.000213284744
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 206 79 2094 =======> 0.000212308412
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 221 67 2115 =======> 0.000268984004
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 237 80 2136 =======> 0.000212326020
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 250 70 2151 =======> 0.000260867033
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 265 70 2170 =======> 0.000268655946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 281 72 2190 =======> 0.000684954575
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 300 90 2215 =======> 0.000211987615
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 312 65 2230 =======> 0.000268653384
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 327 65 2249 =======> 0.000269001961
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 344 76 2269 =======> 0.000211826162
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 354 33 2284 =======> 0.000109962304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 362 65 2290 =======> 0.000268968870
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 375 10 2299 =======> 0.000000080889
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 376 27 2303 =======> 0.000000075704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 388 21 2309 =======> 0.000000107568
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 389 29 2311 =======> 0.000000077737
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 413 66 2335 =======> 0.000260862318
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 433 71 2360 =======> 0.000268631848
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 448 72 2380 =======> 0.000268643140
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 463 118 2400 =======> 0.000268637261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 479 119 2423 =======> 0.000268641103
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 497 92 2444 =======> 0.000268643897
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 516 106 2464 =======> 0.000268673350
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 534 107 2488 =======> 0.000261402573
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 553 119 2510 =======> 0.000268643373
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 569 120 2533 =======> 0.000268651318
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 587 81 2555 =======> 0.000211956678
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 599 104 2571 =======> 0.000211963139
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 612 90 2588 =======> 0.000268996810
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 628 87 2609 =======> 0.000268622651
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 650 65 2632 =======> 0.000268662610
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 665 64 2651 =======> 0.000268664153
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 680 82 2670 =======> 0.000269154349
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 698 77 2690 =======> 0.000268665171
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 713 118 2709 =======> 0.000268665666
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 728 80 2728 =======> 0.000268656964
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 743 62 2748 =======> 0.000260844914
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 759 90 2768 =======> 0.000268640055
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 777 80 2788 =======> 0.000212327650
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 792 77 2804 =======> 0.000212520463
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 807 82 2820 =======> 0.001950445119
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 821 46 2834 =======> 0.001275868621
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/postcssOptions.test.js nan 834 58 2857 =======> 0.000260832196
