Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js parseOptions 94 14 168
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.018650842831
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.498586595058
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.015864415094
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.028822777793
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.004358028993
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 166 44 448 =======> 0.003051592736
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 177 7 454 =======> 0.378640592098
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 217 18 502 =======> 0.000079847567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 218 14 504 =======> 0.000099107645
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.053601324558
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.005939729046
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.325859934092
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.010641073808
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.001548707951
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.003802136751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.003772699041
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.004308076575
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.001745034126
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.002541732276
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.010080169886
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.004243121948
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.024426447228
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.003098818706
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.008070209064
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.000280542998
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.030512699857
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.023782270029
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.000154277877
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.000004821884
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.000242101465
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.842472553253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000050240698
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.000124658720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.000196484427
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.995457768440
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.966484069824
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.803414762020
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.992343008518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.016304183751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/max-satisfying.js nan 4 22 2413 =======> 0.476464062929
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/max-satisfying.js nan 13 19 2430 =======> 0.003348457627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-satisfying.js nan 3 22 2454 =======> 0.451364904642
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-satisfying.js nan 12 19 2471 =======> 0.003868549131
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-version.js nan 5 19 2497 =======> 0.127130880952
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-version.js nan 23 24 2524 =======> 0.000270774064
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/valid.js nan 2 19 2990 =======> 0.084633335471
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 14 30 6836 =======> 0.744287192822
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 27 21 6861 =======> 0.811404943466
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 29 11 6868 =======> 0.406540513039
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 31 11 6873 =======> 0.372186064720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 37 23 6883 =======> 0.682885468006
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 41 11 6899 =======> 0.812868535519
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js nan 45 19 6903 =======> 0.662678301334
Total edge above 0.9 ===>  33


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js intersects 44 14 7351
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 4 17 67 =======> 0.000003119587
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 8 14 71 =======> 0.030295837671
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 34 8 101 =======> 0.000011627318
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 55 11 130 =======> 0.000019344601
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 59 7 134 =======> 0.018867040053
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 77 13 150 =======> 0.000582994486
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.044396452606
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.000007666156
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.000000856475
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.000000791251
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.000002750109
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.000007494888
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.000047510668
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.000466129917
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.000005283774
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.000005425949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.000006488853
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.000024718473
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.003982750699
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.000017759199
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.000028145334
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.000006888773
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 166 44 448 =======> 0.000005240497
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 177 7 454 =======> 0.002204796067
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 217 18 502 =======> 0.000000764573
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 218 14 504 =======> 0.000000784981
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.000115605188
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.000007734864
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.001367325080
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.000068619680
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.000005452237
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.000008475845
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.000011045726
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.000016421025
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.000006263314
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.000005465267
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.000027856544
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.000016253276
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.000060163318
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.000006617577
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.000022285083
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.000001843413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.000077112934
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.000057541965
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.000001470401
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.000000059511
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.000002036584
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/intersects.js nan 2 19 2379 =======> 0.999011874199
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 8 30 7208 =======> 0.062955573201
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 10 33 7215 =======> 0.701245665550
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 11 36 7227 =======> 0.152769878507
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 30 25 7290 =======> 0.033505156636
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 31 28 7292 =======> 0.547978639603
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 32 30 7301 =======> 0.287945330143
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 52 62 7359 =======> 0.013099473901
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/intersects.js nan 53 11 7362 =======> 0.003519824240
Total edge above 0.9 ===>  33


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/ltr.js ltr 11 9 7403
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/ltr.js nan 3 12 2396 =======> 0.741232216358
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/ltr.js nan 6 18 7384 =======> 0.011184225790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/ltr.js nan 9 21 7388 =======> 0.021556539461
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/ltr.js nan 16 27 7407 =======> 0.012303880416
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/ltr.js nan 19 24 7409 =======> 0.023981535807
Total edge above 0.9 ===>  34


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-satisfying.js minSatisfying 23 10 7515
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-satisfying.js nan 3 22 2454 =======> 0.914232432842
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-satisfying.js nan 12 19 2471 =======> 0.144001781940
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-satisfying.js nan 4 23 7480 =======> 0.941565096378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-satisfying.js nan 10 12 7493 =======> 0.965048193932
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-satisfying.js nan 21 37 7511 =======> 0.881314814091
Total edge above 0.9 ===>  35


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-version.js minVersion 72 16 7593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-version.js nan 5 19 2497 =======> 0.879035353661
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-version.js nan 23 24 2524 =======> 0.071917533875
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-version.js nan 4 39 7528 =======> 0.162592738867
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/min-version.js nan 67 12 7576 =======> 0.377759188414
Total edge above 0.9 ===>  35


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/ranges/simplify.js Range 38 27 7721
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.981478333473
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.584521830082
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.054750807583
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.041260864586
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.168182387948
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.508270680904
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.577093124390
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.970001280308
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.258495748043
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.341203987598
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.507333278656
